"Country Name","Country Code","Series","Series Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,"2019",
"Kuwait","KWT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","9.5009","9.50044","9.488","9.65654","9.80737","10.23535","11.22316","10.96787","11.04809","11.17629","11.22102","11.42024","12.05774","12.01652","12.29009","12.32516","11.8655","11.58146","11.21576","10.94134","","7.25062","8.26781","9.8524","11.45229","12.99725","13.16525","","13.25778","","12.72833","","13.3011","13.49615","","","","","","","","","","14.24582","14.69398","","","","",
"Kyrgyz Republic","KGZ","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","12.89347","","","12.19046","12.0209","11.79125","11.62413","11.25552","10.82456","10.57564","10.60843","","","11.52612","11.84472","12.1927","12.28594","12.54906","12.49371","12.56026","12.68755","12.66929","","12.48821","12.41544","12.34677","12.68334","12.9312","13.01056","12.96703","13.03037","12.97451","12.96756","",
"Lao PDR","LAO","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","3.7554","4.00333","4.02903","","","","","","","6.25357","6.37453","","","6.19319","6.20998","6.37736","","6.87911","","6.58662","","","6.87796","7.16279","6.84247","7.45126","7.67379","7.91877","7.99729","7.9993","8.00897","8.27468","8.6074","8.76801","8.99228","9.07897","9.26571","9.44409","9.73658","9.9549","10.35178","10.51442","10.81301","11.09207","11.22174","11.15811","10.98724","10.6347","",
"Late-demographic dividend","LTE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","8.01755","8.24184","8.47071","8.81516","8.83934","8.9535","9.17754","9.47227","9.59889","9.4432","9.27198","9.22988","9.12831","9.11299","9.17827","9.45484","9.70479","9.84531","9.94258","9.92198","9.87324","9.89256","9.91044","9.89502","9.85418","9.95117","10.0908","10.19685","10.34198","10.57409","10.96738","11.0181","11.26455","11.41481","11.62804","11.86125","11.97721","12.20268","12.4448","12.6068","12.80181","12.93324","13.01708","13.34458","13.50019","13.60155","13.6992","13.8166","13.97592","",
"Latin America & Caribbean","LCN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","10.45525","10.48345","10.56258","10.72703","10.85075","10.95904","11.13878","11.35554","11.42619","11.58241","11.70594","11.83746","11.92703","11.97942","12.06963","12.17961","12.21741","12.22534","12.22283","12.17978","12.10395","12.12473","12.16558","12.15229","12.14866","12.21005","12.34043","12.43485","12.66862","12.76859","12.91649","12.99677","13.14156","13.0094","13.07392","13.15965","13.22056","13.31753","13.56193","13.66971","13.78953","13.87684","13.88826","14.40004","14.47839","14.54414","14.69619","14.73286","14.76804","",
"Latin America & Caribbean (excluding high income)","LAC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","10.4079","10.4065","10.47397","10.63671","10.7696","10.88993","11.08488","11.31213","11.3838","11.54782","11.68126","11.81605","11.91355","11.96322","12.05798","12.16828","12.20668","12.21431","12.21118","12.16814","12.09049","12.08552","12.12968","12.14147","12.13503","12.19517","12.32511","12.40901","12.64906","12.73898","12.8871","12.96385","13.10954","12.96389","13.02348","13.10799","13.17164","13.26409","13.51621","13.62872","13.74636","13.83395","13.84412","14.35987","14.43959","14.49894","14.65768","14.69475","14.73257","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","10.43467","10.472","10.53835","10.70004","10.82148","10.92914","11.09059","11.29511","11.37713","11.53341","11.65248","11.79488","11.88844","11.94523","12.0357","12.14872","12.18649","12.19249","12.18986","12.14641","12.07146","12.09525","12.13944","12.1281","12.13396","12.19944","12.32499","12.42162","12.65999","12.75602","12.90382","12.98233","13.12578","12.98613","13.03908","13.12061","13.1652","13.25203","13.49445","13.60902","13.74516","13.84513","13.87306","14.4028","14.48197","14.54518","14.70403","14.73831","14.7741","",
"Latvia","LVA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","13.32886","13.38377","13.41311","13.44451","13.50636","13.46512","14.08189","13.95321","13.78727","12.66884","12.55291","12.36756","11.88483","11.57719","11.63291","11.89088","12.27278","12.88968","13.50591","13.93457","14.57145","15.02884","15.2513","15.68219","15.96102","15.98434","15.90223","15.92555","15.57306","15.5037","15.53017","15.38468","15.82981","15.80646","15.8314","15.98269","16.16769","","",
"Least developed countries: UN classification","LDC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","3.88326","3.85471","4.03527","4.19377","4.24811","4.40857","4.53603","4.61519","4.74733","4.902","5.07189","5.13116","5.20422","5.26148","5.24312","5.13116","5.14","5.13465","5.29288","5.25519","5.15266","5.31298","5.33268","5.40643","5.52925","5.70466","5.8169","6.04141","6.21139","6.31161","6.52111","6.74479","7.12372","7.37871","7.58513","7.80054","8.07525","8.28","8.55669","8.75036","8.89841","9.11821","9.20563","9.35048","9.40515","9.4252","9.44168","9.45684","9.50729","",
"Lebanon","LBN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","10.81435","","","","","","","","","11.898","12.36242","12.09038","","","10.34968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lending category not classified","LNX","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","7.18402","6.61201","6.66843","7.10477","","7.48157","7.61907","7.58605","7.68782","7.78325","7.90565","8.18932","8.47281","8.67757","8.69025","8.89125","8.85009","8.89033","9.00003","8.84222","8.6512","8.78552","8.73369","8.46009","8.75882","8.82184","8.73516","","","8.50888","9.33693","9.59719","9.87454","10.39723","","10.96033","11.27525","","","","","","12.36983","11.97322","11.92323","11.81651","","12.13149","","",
"Liberia","LBR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","2.84996","2.97963","3.15759","","","3.5924","","","4.21574","4.37066","","","","","","","","","","","","","","","","","","","","8.88952","10.78813","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","7.96427","8.82259","9.59148","10.15273","10.59059","11.11145","11.3267","11.13709","11.44097","11.66784","11.49689","","11.65214","","","","","","","","","","","","","","","","","","","15.58174","15.45262","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.21392","14.46243","14.29856","14.46555","14.42229","14.65061","14.48535","14.51569","14.84086","15.02554","","14.63511","14.71424","14.72093","14.90233","","",
"Lithuania","LTU","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","13.35116","","","13.03582","12.84978","12.63997","12.19863","11.84233","11.76371","11.97601","12.40145","12.92078","13.39539","13.8482","14.40341","14.95749","15.43988","15.9462","16.04578","16.37878","16.69487","16.69596","16.7258","16.83357","16.79045","16.85102","16.67333","16.60784","16.46251","16.44508","16.49953","16.63731","","",
"Low & middle income","LMY","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","6.78696","6.88776","7.05193","7.29025","7.3449","7.46165","7.61321","7.82265","7.89208","7.8906","7.89376","7.95497","7.98361","8.05755","8.1379","8.24633","8.34447","8.37983","8.43749","8.47062","8.44957","8.52448","8.57331","8.64514","8.68716","8.73063","8.80291","8.87921","8.92237","8.98611","9.17986","9.24365","9.444","9.69884","9.89932","10.09214","10.23753","10.44389","10.63452","10.73776","10.95337","11.19509","11.34872","11.51884","11.62828","11.71285","11.83793","11.84882","11.92729","",
"Low income","LIC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","3.9584","3.99115","4.0859","4.1858","4.30414","4.53051","4.72782","4.88466","5.05307","5.22384","5.39245","5.53518","5.47023","5.47716","5.46696","5.36725","5.36872","5.34055","5.43084","5.37634","5.27417","5.39341","5.29044","5.29474","5.37088","5.55838","5.63053","5.88367","6.05116","6.11137","6.32117","6.56563","7.02796","7.33176","7.6044","7.87379","8.18646","8.43198","8.76642","8.89861","9.02846","9.17521","9.24433","9.2533","9.29234","9.23582","9.17983","9.19998","","",
"Lower middle income","LMC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","5.94814","5.94548","6.04284","6.16884","6.2078","6.2862","6.32819","6.48707","6.55434","6.69968","6.85591","7.04758","7.23275","7.44357","7.57387","7.6149","7.64392","7.63837","7.67183","7.72597","7.7157","7.83099","7.91983","8.06938","8.16956","8.14674","8.19895","8.30491","8.29934","8.35667","8.52722","8.56799","8.7085","9.04635","9.24991","9.43544","9.56515","9.77325","9.92129","9.99369","10.25641","10.60784","10.81383","10.94024","11.05148","11.16769","11.36408","11.32561","11.3868","",
"Luxembourg","LUX","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","10.04733","10.01305","9.90516","10.04169","9.90351","9.98591","10.02824","10.0962","10.06816","9.87234","10.44059","10.58116","10.64529","10.67439","","10.74154","10.68238","","","","","","","11.75775","11.82687","12.25013","12.40549","12.74401","13.48906","13.44018","13.50298","13.5592","13.5267","","","13.49506","","13.53709","","13.9346","","13.88231","","","14.06477","14.22752","14.25582","","",
"Macao SAR, China","MAC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","12.39751","","12.29485","12.15821","","","","","","12.63179","12.80576","13.89486","14.58949","14.57292","14.2831","13.80084","13.52341","13.52305","13.25695","13.35568","13.44852","13.64163","13.23407","13.59716","14.06245","14.55335","15.26308","15.64829","15.94867","",
"Madagascar","MDG","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","5.99968","6.3918","","","","","","","7.17617","7.88175","","","","8.54144","","","","6.42003","6.56557","6.32634","","","","","","","","","","","","","","","9.10393","9.17147","9.41482","9.72314","10.18243","","10.13344","10.30861","","10.43931","10.56871","10.41318","","10.17392","",
"Malawi","MWI","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","3.75724","4.03055","4.4442","4.50104","4.50743","4.44443","4.49892","4.84406","4.89284","5.17434","4.94817","4.6866","4.76849","4.73559","4.84422","4.78919","5.15578","5.5293","5.74525","6.85108","7.15044","7.43542","10.89969","10.68701","","","11.03598","10.34128","10.66903","10.62281","","9.97044","9.8469","9.94106","9.79216","","","10.76011","10.9106","","","","","","","","",
"Malaysia","MYS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","9.22629","9.21557","","9.3949","9.64318","9.77316","9.84336","","10.13282","10.03636","9.93023","9.82768","9.98791","10.17437","10.16162","10.22583","10.28681","","","11.6119","11.61859","11.91815","12.071","12.19442","12.74167","12.96834","12.69881","12.19969","12.34319","12.47745","12.63489","12.85532","12.71901","13.0035","13.22638","13.4519","13.66391","13.87247","13.67864","","",
"Maldives","MDV","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.60084","11.36035","11.82179","11.97014","11.69769","12.16391","","","","","","","","","","","","","","","","",
"Mali","MLI","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","1.72251","","","1.9037","1.91223","2.00469","2.13114","2.20281","2.27588","2.25654","","2.08655","2.02767","1.97934","1.90133","","1.8056","","2.06875","2.07657","2.16051","2.32198","2.5486","","3.0447","3.30329","3.68265","3.98229","4.39161","4.61533","","","","","","","","7.13159","7.41195","7.59837","7.75545","","7.37299","7.54131","7.34784","7.40381","7.46103","","",
"Malta","MLT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","10.48584","10.9088","10.69131","10.60337","11.13424","11.50314","11.69799","11.80653","11.7374","11.82582","11.62191","11.89585","11.96007","12.14535","12.21667","12.14929","11.98937","12.07287","12.26531","12.67961","12.82454","12.94984","13.11436","13.20353","13.33765","13.36067","13.50569","13.9706","13.90586","13.85346","14.06742","13.99987","14.33408","14.87108","14.8148","14.49178","14.79812","14.64723","","15.50556","15.02422","15.16574","15.2692","15.41316","15.70612","15.84723","16.10407","","",
"Marshall Islands","MHL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.16723","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","3.79618","3.95217","4.00311","3.92695","3.71726","3.82825","4.14691","4.64286","5.32749","5.47487","5.72816","5.78007","6.17778","6.38464","","6.55743","6.645","6.7771","7.28949","7.33284","7.55608","","7.31708","7.79402","7.87829","7.97796","8.36559","8.67625","","9.02561","8.61794","8.58834","","",
"Mauritius","MUS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","8.09262","8.42876","8.50726","8.60947","8.71317","8.86432","9.38123","9.41964","9.17771","9.06761","9.36934","9.42137","9.58173","9.40255","9.69332","9.92002","10.10645","10.17959","10.35627","10.49817","","","","","","11.35855","11.52078","","12.10177","12.23978","12.54361","12.56184","12.84303","13.01843","13.42304","13.53825","13.63587","13.7389","13.98771","14.08798","14.29753","14.77875","14.80133","15.31831","15.05727","15.09777","15.0566","","",
"Mayotte","MYT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","8.03241","8.03332","","8.71015","8.84979","9.17144","9.81731","9.70555","10.28778","10.631","10.96426","11.26844","11.40415","11.50534","","11.55573","11.41537","11.28497","11.18714","10.94776","10.76844","","10.70476","10.80282","10.93691","11.0688","11.20818","11.5101","11.72633","11.98775","12.02699","12.37417","12.65473","12.74704","12.79952","12.91389","13.03226","13.20758","13.2684","13.39921","13.44376","13.70121","13.87196","14.04315","14.19681","14.63751","14.80978","","",
"Micronesia, Fed. Sts.","FSM","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","6.33926","6.25564","6.4127","6.64125","6.80009","7.13083","7.45828","7.73096","7.97961","8.02809","8.28213","8.33951","8.54341","8.67683","8.85166","8.97235","9.1498","9.30548","9.40146","9.40006","9.44323","9.50385","9.44451","9.58236","9.89023","9.79542","10.02673","10.15736","10.32708","10.48863","10.63047","10.8469","11.01173","11.15042","11.26076","11.54437","11.61314","11.71935","11.84861","11.92283","12.10315","12.33382","12.81544","12.7639","12.88009","13.04309","13.13375","13.1843","13.27164","",
"Middle East & North Africa (excluding high income)","MNA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","6.28823","6.20373","6.36784","6.61251","6.77715","7.13037","7.47223","7.75858","8.02437","8.07282","8.33307","8.37991","8.58376","8.70683","8.88435","8.99545","9.17766","9.3439","9.43949","9.42435","9.45591","9.51151","9.43101","9.54472","9.85212","9.70861","9.93552","10.05479","10.21389","10.34744","10.47443","10.68315","10.83201","10.95229","11.04806","11.33932","11.4","11.49636","11.6256","11.68059","11.82531","12.04609","12.52933","12.4014","12.47847","12.62599","12.74144","12.85776","12.96885","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","6.24797","6.16324","6.32934","6.5765","6.74264","7.09932","7.44452","7.73395","8.00266","8.05176","8.31485","8.36226","8.56833","8.69274","8.87214","8.98442","9.16854","9.33654","9.43316","9.41789","9.44972","9.50575","9.42422","9.53891","9.84957","9.70419","9.93197","10.04738","10.20378","10.33293","10.46175","10.66658","10.81382","10.92956","11.01975","11.3158","11.37441","11.46456","11.59555","11.65359","11.79939","12.02486","12.51638","12.38973","12.46699","12.61637","12.73401","12.84952","12.96172","",
"Middle income","MIC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","7.02091","7.12818","7.30022","7.55295","7.60529","7.71552","7.86606","8.08458","8.14999","8.13759","8.12982","8.18778","8.23126","8.31795","8.41351","8.54891","8.66157","8.70808","8.76542","8.81062","8.80075","8.87414","8.94325","9.02532","9.06636","9.09795","9.1795","9.24978","9.29688","9.38362","9.59381","9.64552","9.81779","10.07383","10.27003","10.457","10.58427","10.79294","10.96621","11.07105","11.30692","11.57301","11.74854","11.95516","12.08335","12.20087","12.36852","12.3841","12.47598","",
"Moldova","MDA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","11.94792","11.7741","","","","11.04045","10.69158","10.73379","","11.42738","11.37467","11.27671","11.48637","11.68101","11.87462","11.92158","12.09875","12.05499","11.9853","11.83688","11.76732","11.78789","11.77853","11.81358","11.76271","11.63386","11.56715","11.61391","11.53408","",
"Monaco","MCO","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","9.24973","9.15972","9.26984","9.28266","9.45256","9.56336","","","10.11814","10.27098","10.37025","","10.22143","","","10.30448","","","","10.1634","9.71919","8.84115","7.74168","7.68586","7.67554","8.02368","8.26198","8.63132","8.90115","9.39763","10.1167","10.48844","11.20584","11.79734","12.66931","12.96593","","","14.25835","14.58479","","","","","","","","","",
"Montenegro","MNE","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.60372","12.84719","13.18716","13.63721","14.11564","14.57937","14.91356","15.07222","","","","","","14.89724","15.02132","14.99968","",
"Morocco","MAR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","3.35342","3.41379","3.48703","3.54421","3.79208","4.18804","4.44813","4.81357","5.12831","","5.84513","6.25129","6.54413","6.71415","","6.64672","6.65186","6.6522","6.46339","6.51742","6.49678","6.60198","6.82278","7.0846","7.31573","","7.61918","7.67889","8.09959","8.5552","8.90028","9.33662","9.67756","9.92038","10.08787","10.10542","10.37484","10.54251","10.73604","11.0881","11.43887","11.78447","","","","","13.50344","13.72117","",
"Mozambique","MOZ","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","2.22188","","2.54203","","","","4.49972","4.70397","5.23328","","4.97618","4.6015","","","4.30725","","4.21525","","","","","3.69521","3.68841","3.8195","4.07332","","","","5.51714","5.96697","6.43633","6.86978","","7.61708","8.21632","8.51088","9.1199","9.5516","9.67878","9.84644","9.55393","9.39861","9.94022","9.87003","9.87895","","9.97402","","",
"Myanmar","MMR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","5.65183","5.44882","5.61191","","","5.41174","5.37933","","5.61165","","5.93739","6.22047","","6.35309","6.25528","6.28816","6.65465","6.56541","6.71087","6.00158","","7.13261","7.26194","7.35253","7.28317","","","","","","7.66617","","","","","","8.21008","","","","","","","","","","","10.67024","",
"Namibia","NAM","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","10.83836","","","12.13452","12.0109","","11.61816","11.74696","11.50034","","11.90609","11.77332","11.87379","","11.68727","11.5362","","","","","","","","","","","","","",
"Nauru","NRU","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","8.60564","9.71434","9.8926","","","","","","","","","","","","9.12132","","","","","","","","","","","","","","","9.54889","9.6908","9.31249","8.97517","9.07557","10.86083","10.1337","9.00228","9.5665","","","","","","","","","","","",
"Nepal","NPL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","4.66007","4.9189","5.34783","5.60513","5.63418","5.77667","5.93814","6.33106","7.0463","7.46075","7.64194","7.88796","7.89747","7.93314","7.99962","8.38276","","","","8.95923","8.56468","9.1619","9.22554","","9.48271","9.94512","10.023","10.40861","11.06719","11.92319","12.39547","","12.66425","12.59261","12.65251","12.6192","12.75613","","",
"Netherlands","NLD","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","11.60474","11.81287","","","12.15398","12.53191","12.71981","12.8396","12.84688","12.9498","12.95059","12.97383","13.03017","13.143","13.17459","14.34846","14.44911","14.52124","14.53527","14.67445","14.92513","14.83885","15.07599","17.31243","16.72776","16.8991","16.55894","16.52049","16.38547","16.56546","16.67224","16.3093","16.38995","16.29527","16.4158","16.51479","16.639","16.75245","16.80503","16.99106","17.85778","17.82704","","","18.0801","18.04483","18.48513","","",
"Netherlands Antilles","ANT","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","12.82309","12.7903","13.1442","13.12263","13.12114","13.28182","13.52585","13.53185","","13.56883","13.47032","13.39827","13.41378","13.56056","13.77956","13.7654","13.88607","14.04089","14.28662","14.48135","14.4828","14.8143","15.16474","15.97017","16.55532","16.85778","17.00137","","","","","","","","","","","","","","","","","18.83486","18.80342","18.86965","18.1245","18.83857","","",
"Nicaragua","NIC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","5.16884","5.39157","5.41697","5.48502","5.58207","5.8871","6.21383","6.36597","","6.56104","7.84079","","7.60294","8.15178","7.61457","7.41015","7.23517","7.46266","","","7.4887","8.01359","8.17326","","","8.67454","","","","","","","10.86268","","","","","","","","","","","","","","","","","",
"Niger","NER","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","0.77367","0.80796","0.8461","0.90438","0.96709","1.11082","1.23651","1.35412","1.42912","1.5742","1.71244","1.75951","1.74643","1.7539","","","","","1.99823","2.05957","","2.11918","","","","","","","","","","","3.06016","3.39985","3.62817","3.77789","3.90508","4.13771","4.37436","4.69929","4.98304","5.21441","","","5.91809","6.21518","6.40677","","",
"Nigeria","NGA","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","4.19383","5.2711","6.23328","6.74","7.49788","8.37158","8.69075","8.87981","8.60088","7.42151","7.19206","","6.64546","","","","","","","","","","7.63431","8.0038","7.7464","","","8.95983","9.02844","","","","","8.35617","8.68239","","","","","","","","",
"North America","NAC","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","13.16568","12.98233","13.03627","13.34942","13.12193","13.15541","13.3462","13.37064","13.4087","13.00152","14.17192","14.19605","14.59296","14.56745","14.66969","14.63699","14.75812","15.03369","15.39281","15.49458","15.54563","15.63378","16.13313","16.07966","16.11211","16.10273","16.0529","16.03739","15.97074","15.43641","15.19539","15.39198","15.44","15.57948","15.62424","15.75971","15.76355","15.78846","15.88394","15.98415","15.97724","16.07685","16.09685","16.115","16.11944","16.16435","16.25008","16.29614","16.36423","",
"North Macedonia","MKD","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","10.6288","10.72274","10.93084","11.11662","11.20295","11.31815","11.45745","11.5328","11.59393","11.63331","11.64132","11.64627","11.7945","","11.98481","12.87723","12.84832","12.84206","","12.91816","12.94083","12.96149","13.32862","","13.5852","","",
"Northern Mariana Islands","MNP","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","12.00611","12.14591","12.38597","12.47925","12.50968","12.44356","12.59104","12.57335","12.72409","13.08792","12.86495","12.93751","13.10364","13.11596","13.15397","13.15465","13.22145","13.21691","13.41357","13.9455","14.24614","14.53618","15.06903","16.11098","15.567","15.75127","15.98191","16.89126","17.1375","17.49786","17.08643","17.1053","17.48033","17.62023","17.49012","17.59091","17.5623","17.38734","17.36673","17.54863","17.56864","17.47475","17.69016","17.68294","17.78389","17.96913","18.06615","","",
"OECD members","OED","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","11.24495","11.14757","11.21768","11.36582","11.40447","11.44416","11.58084","11.70523","11.70251","11.69186","12.01424","12.0797","12.26003","12.3376","12.47105","12.54016","12.68703","12.82026","12.94995","13.02637","13.05155","13.12209","13.35095","13.54719","13.75969","13.88491","14.00589","14.15735","14.33485","14.30197","14.34331","14.5147","14.64078","14.77146","14.79701","14.91393","14.97594","15.05286","15.12823","15.25092","15.41151","15.52253","15.59196","15.99037","16.08346","16.17266","16.30587","16.40185","16.41792","",
"Oman","OMN","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","2.5951","3.08199","3.36425","3.45146","3.89951","4.24284","4.75994","5.23489","5.88245","6.21233","6.68815","7.11843","7.49783","7.8967","8.24739","8.65233","9.21548","9.26646","9.49054","9.74027","9.82024","10.06287","","","","","11.46441","","11.74264","11.7836","12.08124","12.40343","13.37108","","13.39833","","13.73922","","14.26833","14.63818","14.18214","14.11615","",
"Other small states","OSS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","7.58578","7.4273","7.53211","7.73628","7.93684","8.08787","8.24934","8.31745","8.38718","8.40822","8.4914","8.64166","8.74226","8.84018","8.93655","8.99688","9.06419","9.07021","9.05145","9.05634","9.05499","9.12678","9.18082","9.17499","9.39873","9.54657","9.64984","9.75421","9.87632","9.93856","10.1765","10.33925","10.41766","10.55348","10.69311","10.78115","10.93229","11.09478","11.19119","11.4432","11.54814","11.62906","11.73246","11.76155","11.85058","","","","","",
"Pacific island small states","PSS","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","9.7218","9.92533","10.13138","10.22018","10.62031","10.65592","10.64646","10.62094","10.54105","10.50968","10.42192","10.34439","10.34755","10.32926","10.49877","10.37036","10.21931","10.55843","10.69944","10.89258","10.793","10.95194","11.12877","11.29577","11.22865","11.54901","11.298","11.60101","11.52049","10.98894","10.81433","11.42816","11.37737","12.05266","12.15998","11.81493","","","","","","","","","","","","","","",
"Pakistan","PAK","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","3.74164","3.718","3.8664","4.00202","4.07945","4.13483","4.2056","3.87405","3.76001","3.76135","","","","","","4.30901","4.44139","4.50012","","4.62605","","","","","","","","","","","","","5.33243","5.74234","6.09352","6.28111","6.71358","6.73194","6.81801","","6.80924","6.91991","6.97874","7.29691","7.58429","7.98945","7.9357","8.27594","",
"Palau","PLW","School life expectancy, primary to tertiary, both sexes (years)","SE.SCH.LIFE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.08168","","","","","","","","","","","","","16.59011","","","","","","",
